work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Senior,Part-time,Analyst,92000.0,USD,92000.0,US,0,US,Medium
2025,Mid,Full-time,Manager,140000.0,USD,140000.0,US,100,US,Medium
2024,Mid,Full-time,Manager,178000.0,USD,178000.0,US,0,US,Medium
2025,Mid,Full-time,Manager,200000.0,USD,200000.0,US,0,US,Medium
2025,Mid,Full-time,Product Manager,144500.0,USD,144500.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,150000.0,USD,150000.0,US,100,US,Medium
2025,Mid,Full-time,Associate,85000.0,USD,85000.0,US,0,US,Medium
2024,Mid,Full-time,Engineer,148550.0,USD,148550.0,US,100,US,Medium
2025,Entry,Full-time,Data Analyst,80000.0,USD,80000.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,113100.0,USD,113100.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,249900.0,USD,249900.0,US,100,US,Medium
2024,Senior,Full-time,Software Engineer,284000.0,USD,284000.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,180000.0,USD,180000.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,99000.0,USD,99000.0,US,100,US,Medium
2025,Entry,Full-time,Data Analyst,52000.0,USD,52000.0,US,100,US,Medium
2025,Senior,Full-time,Research Engineer,182000.0,USD,182000.0,US,0,US,Medium
2024,Senior,Full-time,Research Scientist,208000.0,USD,208000.0,US,0,US,Medium
2024,Senior,Full-time,Member of Technical Staff,108900.0,USD,108900.0,US,0,US,Medium
2025,Executive,Full-time,Director,190000.0,USD,190000.0,US,0,US,Medium
2025,Entry,Full-time,Data Scientist,46000.0,USD,46000.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,138590.0,USD,138590.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,151400.0,USD,151400.0,US,100,US,Medium
2025,Mid,Full-time,Applied Scientist,214000.0,USD,214000.0,US,100,US,Medium
2025,Mid,Full-time,Engineer,77350.0,USD,77350.0,US,0,US,Medium
2023,Senior,Full-time,Data Engineer,160000.0,USD,160000.0,US,100,US,Medium
2025,Senior,Full-time,Manager,102800.0,USD,102800.0,US,0,US,Medium
2024,Senior,Full-time,Product Manager,286000.0,USD,286000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,185800.0,USD,185800.0,US,100,US,Medium
2024,Senior,Full-time,Business Intelligence Engineer,175000.0,USD,175000.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,165000.0,USD,165000.0,US,100,US,Medium
2025,Senior,Full-time,Data Engineer,174400.0,USD,174400.0,US,100,US,Medium
2025,Senior,Full-time,Analyst,161100.0,USD,161100.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,147500.0,USD,147500.0,US,100,US,Medium
2024,Senior,Full-time,Data Scientist,268700.0,USD,268700.0,US,0,US,Medium
2024,Mid,Full-time,Software Engineer,147500.0,USD,147500.0,US,0,US,Medium
2023,Senior,Full-time,Data Analyst,131712.0,USD,131712.0,US,0,US,Medium
2024,Entry,Full-time,Bioinformatician,109000.0,USD,109000.0,US,0,US,Medium
2024,Entry,Full-time,Machine Learning Engineer,194750.0,USD,194750.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,150000.0,USD,150000.0,US,0,US,Medium
2025,Senior,Full-time,Quantitative Analyst,144000.0,USD,144000.0,US,0,US,Medium
2025,Senior,Full-time,Analyst,68724.0,USD,68724.0,CA,0,CA,Medium
2025,Senior,Full-time,Engineer,308000.0,USD,308000.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,277000.0,USD,277000.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,114700.0,USD,114700.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,170000.0,USD,170000.0,US,100,US,Medium
2025,Senior,Full-time,Data Analyst,139597.0,USD,139597.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,215600.0,USD,215600.0,US,0,US,Medium
2025,Mid,Full-time,Technical Specialist,126100.0,USD,126100.0,CA,0,CA,Medium
2023,Senior,Full-time,Machine Learning Engineer,159000.0,USD,159000.0,US,0,US,Medium
2025,Senior,Full-time,Developer,151000.0,USD,151000.0,US,0,US,Medium
2024,Mid,Full-time,Data Engineer,150000.0,USD,150000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,210000.0,USD,210000.0,US,0,US,Medium
2024,Senior,Full-time,Research Scientist,246000.0,USD,246000.0,US,0,US,Medium
2025,Mid,Full-time,Manager,101000.0,USD,101000.0,US,0,US,Medium
2024,Mid,Full-time,Cloud Database Administrator,140000.0,USD,140000.0,US,100,US,Medium
2024,Senior,Full-time,AI Engineer,117200.0,USD,117200.0,US,0,US,Medium
2024,Mid,Full-time,Engineer,170000.0,USD,170000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,137400.0,USD,137400.0,US,100,US,Medium
2025,Mid,Full-time,Manager,150000.0,USD,150000.0,US,100,US,Medium
2025,Mid,Full-time,Software Engineer,147900.0,USD,147900.0,US,100,US,Medium
2025,Mid,Full-time,Data Engineer,108900.0,USD,108900.0,US,0,US,Medium
2023,Mid,Full-time,Data Scientist,55000.0,USD,55000.0,US,0,US,Medium
2024,Entry,Full-time,Analyst,98000.0,USD,98000.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,229000.0,USD,229000.0,US,0,US,Medium
2024,Entry,Full-time,Machine Learning Engineer,112000.0,USD,112000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,154660.0,USD,154660.0,US,0,US,Medium
2024,Mid,Full-time,Engineer,67700.0,USD,67700.0,US,0,US,Large
2025,Mid,Full-time,Data and Reporting Professional,60800.0,USD,60800.0,US,100,US,Medium
2024,Senior,Full-time,Data Scientist,232000.0,USD,232000.0,US,0,US,Medium
2025,Senior,Full-time,Analyst,113600.0,USD,113600.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,189000.0,USD,189000.0,CA,0,CA,Medium
2025,Mid,Full-time,Product Manager,66000.0,EUR,69473.0,LT,0,LT,Medium
2025,Mid,Full-time,Software Engineer,138000.0,USD,138000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,170000.0,USD,170000.0,US,100,US,Medium
2022,Executive,Full-time,Data Analyst,130000.0,USD,130000.0,US,100,US,Medium
2025,Mid,Full-time,Data Analyst,103897.0,USD,103897.0,US,0,US,Medium
2024,Senior,Full-time,Product Manager,85000.0,USD,85000.0,US,100,US,Medium
2024,Mid,Full-time,Manager,175000.0,USD,175000.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,80000.0,USD,80000.0,US,0,US,Medium
2025,Senior,Full-time,Analyst,135000.0,USD,135000.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,205000.0,USD,205000.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,100000.0,CAD,71428.0,CA,0,CA,Medium
2025,Senior,Full-time,Data Engineer,130000.0,USD,130000.0,US,0,US,Medium
2024,Mid,Full-time,Analyst,128000.0,USD,128000.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Researcher,160000.0,USD,160000.0,US,0,US,Medium
2025,Executive,Full-time,Director,308000.0,USD,308000.0,US,0,US,Medium
2024,Entry,Full-time,Analyst,50000.0,GBP,62500.0,GB,0,GB,Medium
2024,Senior,Full-time,Data Scientist,142200.0,USD,142200.0,US,100,US,Medium
2024,Senior,Full-time,Data Engineer,160000.0,USD,160000.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,140000.0,USD,140000.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,117700.0,USD,117700.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,190000.0,USD,190000.0,CA,0,CA,Medium
2025,Mid,Full-time,AI Developer,90000.0,USD,90000.0,US,0,US,Medium
2025,Senior,Full-time,DevOps Engineer,137510.0,USD,137510.0,US,0,US,Medium
2025,Mid,Full-time,Associate,150000.0,USD,150000.0,US,0,US,Medium
2024,Mid,Full-time,Software Engineer,140000.0,USD,140000.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,125327.0,USD,125327.0,US,100,US,Medium
2025,Senior,Full-time,Data Scientist,247600.0,USD,247600.0,US,0,US,Large
2023,Entry,Full-time,Data Management Analyst,120000.0,USD,120000.0,US,0,US,Medium
2025,Senior,Full-time,Solutions Architect,280000.0,USD,280000.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,250000.0,USD,250000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,385000.0,USD,385000.0,US,100,US,Medium
2025,Senior,Full-time,Security Researcher,128000.0,USD,128000.0,US,0,US,Medium
2024,Mid,Full-time,Data Analyst,75000.0,USD,75000.0,US,100,US,Medium
2024,Mid,Full-time,Data Scientist,150000.0,USD,150000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,240000.0,USD,240000.0,US,0,US,Medium
2025,Mid,Full-time,Data Analyst,66000.0,USD,66000.0,US,0,US,Medium
2025,Senior,Full-time,Research Scientist,245000.0,USD,245000.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,85040.0,USD,85040.0,US,0,US,Medium
2025,Senior,Full-time,BI Analyst,110000.0,USD,110000.0,US,100,US,Medium
2024,Senior,Full-time,Manager,210000.0,USD,210000.0,US,100,US,Medium
2025,Mid,Full-time,Quantitative Researcher,200000.0,USD,200000.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,294000.0,USD,294000.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,115000.0,USD,115000.0,US,100,US,Medium
2025,Senior,Full-time,Data Governance,140000.0,USD,140000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,288000.0,USD,288000.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,63400.0,USD,63400.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,225000.0,USD,225000.0,US,100,US,Medium
2024,Mid,Full-time,Data Engineer,119200.0,USD,119200.0,US,100,US,Medium
2025,Senior,Full-time,Software Engineer,243000.0,USD,243000.0,US,0,US,Medium
2024,Senior,Full-time,Data Specialist,224800.0,USD,224800.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,312444.0,USD,312444.0,US,0,US,Medium
2025,Mid,Full-time,Researcher,116000.0,USD,116000.0,US,0,US,Medium
2025,Mid,Full-time,AI Scientist,185500.0,USD,185500.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,255475.0,USD,255475.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,220000.0,USD,220000.0,US,0,US,Medium
2024,Senior,Full-time,Consultant,66800.0,USD,66800.0,US,100,US,Medium
2025,Senior,Full-time,Data Scientist,225400.0,USD,225400.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,151470.0,USD,151470.0,US,100,US,Medium
2024,Senior,Full-time,Business Intelligence Analyst,121100.0,USD,121100.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,105500.0,USD,105500.0,US,0,US,Medium
2025,Mid,Full-time,Software Engineer,200200.0,USD,200200.0,US,0,US,Medium
2025,Mid,Full-time,Machine Learning Engineer,150000.0,USD,150000.0,US,100,US,Medium
2025,Senior,Full-time,Solution Architect,177700.0,USD,177700.0,US,0,US,Medium
2024,Senior,Full-time,Research Engineer,129700.0,USD,129700.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,124800.0,USD,124800.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,242500.0,USD,242500.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,180000.0,USD,180000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,181200.0,USD,181200.0,US,0,US,Medium
2025,Senior,Full-time,Manager,155000.0,USD,155000.0,US,100,US,Medium
2024,Senior,Full-time,Engineer,258750.0,USD,258750.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,247250.0,USD,247250.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,97000.0,USD,97000.0,US,0,US,Medium
2024,Mid,Full-time,Data Engineer,118900.0,USD,118900.0,US,0,US,Large
2024,Senior,Full-time,Software Engineer,201650.0,USD,201650.0,US,0,US,Medium
2023,Senior,Full-time,Data Scientist,172500.0,USD,172500.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,112000.0,USD,112000.0,US,0,US,Medium
2023,Senior,Full-time,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,Large
2024,Senior,Full-time,Data Architect,101400.0,USD,101400.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,75700.0,USD,75700.0,CA,100,CA,Medium
2025,Senior,Full-time,Analyst,210000.0,USD,210000.0,US,0,US,Medium
2023,Senior,Full-time,Data Analyst,95000.0,USD,95000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,217000.0,USD,217000.0,US,100,US,Medium
2024,Entry,Full-time,Machine Learning Engineer,124800.0,USD,124800.0,US,0,US,Medium
2025,Mid,Full-time,Quantitative Analyst,200000.0,USD,200000.0,US,0,US,Medium
2023,Senior,Full-time,Machine Learning Engineer,224000.0,USD,224000.0,US,0,US,Medium
2025,Entry,Full-time,Data Management Analyst,82250.0,USD,82250.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,163000.0,USD,163000.0,US,0,US,Medium
2024,Mid,Full-time,Data Engineer,146400.0,USD,146400.0,US,0,US,Medium
2025,Senior,Full-time,MLOps Engineer,145600.0,USD,145600.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,102700.0,USD,102700.0,PL,100,PL,Medium
2024,Senior,Full-time,Solutions Architect,204300.0,USD,204300.0,US,0,US,Large
2025,Mid,Full-time,Software Engineer,49200.0,EUR,51789.0,LT,0,LT,Medium
2024,Mid,Full-time,Software Engineer,237000.0,USD,237000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,207000.0,USD,207000.0,US,100,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,337250.0,USD,337250.0,US,0,US,Medium
2025,Entry,Full-time,Data Analyst,24000.0,GBP,30379.0,GB,0,GB,Medium
2024,Senior,Full-time,Data Scientist,106605.0,USD,106605.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,102960.0,USD,102960.0,US,100,US,Medium
2024,Senior,Full-time,Data Scientist,195500.0,USD,195500.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,80000.0,EUR,88888.0,BG,100,BG,Medium
2024,Mid,Full-time,Data Engineer,205600.0,USD,205600.0,US,0,US,Large
2024,Senior,Full-time,Software Development Engineer,250200.0,USD,250200.0,US,0,US,Medium
2023,Entry,Full-time,Data Analyst,55000.0,USD,55000.0,US,0,US,Medium
2025,Mid,Full-time,Software Developer,49200.0,EUR,51789.0,LT,0,LT,Medium
2024,Mid,Full-time,Product Manager,181800.0,USD,181800.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,225000.0,USD,225000.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,139900.0,USD,139900.0,US,0,US,Medium
2025,Senior,Full-time,Forward Deployed Engineer,270000.0,USD,270000.0,US,100,US,Medium
2024,Senior,Full-time,Software Engineer,172000.0,USD,172000.0,US,100,US,Medium
2024,Mid,Full-time,Analyst,80000.0,USD,80000.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,160000.0,USD,160000.0,US,0,US,Medium
2025,Senior,Full-time,Manager,148200.0,USD,148200.0,US,0,US,Medium
2024,Senior,Full-time,Data Product Manager,266482.0,USD,266482.0,US,0,US,Medium
2024,Mid,Full-time,Research Scientist,200200.0,USD,200200.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,108296.0,USD,108296.0,US,0,US,Medium
2025,Mid,Full-time,Business Intelligence Engineer,126381.0,USD,126381.0,US,0,US,Large
2025,Senior,Full-time,Architect,170000.0,USD,170000.0,US,0,US,Medium
2025,Mid,Full-time,Business Intelligence Developer,125000.0,USD,125000.0,US,0,US,Medium
2024,Entry,Full-time,Analyst,100000.0,USD,100000.0,US,0,US,Medium
2025,Senior,Full-time,Business Intelligence Engineer,180000.0,USD,180000.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,176000.0,CAD,125714.0,CA,0,CA,Medium
2024,Entry,Full-time,Data Analyst,76500.0,USD,76500.0,US,0,US,Medium
2025,Mid,Full-time,Manager,196500.0,USD,196500.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,133650.0,USD,133650.0,US,100,US,Medium
2025,Senior,Full-time,Product Manager,132000.0,USD,132000.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,229000.0,USD,229000.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,91500.0,USD,91500.0,US,0,US,Medium
2025,Executive,Full-time,Director,300000.0,USD,300000.0,US,0,US,Medium
2025,Mid,Full-time,Manager,154500.0,USD,154500.0,US,100,US,Medium
2024,Mid,Full-time,Computer Vision Engineer,240240.0,USD,240240.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,220000.0,USD,220000.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,177900.0,USD,177900.0,US,0,US,Medium
2025,Senior,Full-time,Developer,45000.0,GBP,56962.0,GB,0,GB,Medium
2024,Mid,Full-time,Data Scientist,93101.0,USD,93101.0,US,0,US,Medium
2024,Mid,Full-time,Research Analyst,60000.0,USD,60000.0,US,0,US,Medium
2025,Senior,Full-time,Solution Architect,142000.0,USD,142000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,230000.0,USD,230000.0,US,100,US,Medium
2025,Entry,Full-time,Data Analyst,119765.0,USD,119765.0,US,0,US,Medium
2024,Entry,Part-time,Data Analyst,58199.0,EUR,64665.0,AT,0,AT,Medium
2025,Mid,Full-time,BI Developer,136000.0,USD,136000.0,US,100,US,Medium
2025,Mid,Full-time,Research Engineer,70000.0,USD,70000.0,US,0,US,Medium
2025,Mid,Full-time,Associate,162405.0,USD,162405.0,US,0,US,Medium
2025,Entry,Full-time,Data Scientist,173040.0,USD,173040.0,US,0,US,Medium
2025,Mid,Full-time,Software Developer,120000.0,USD,120000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,318750.0,USD,318750.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,76300.0,USD,76300.0,US,0,US,Medium
2025,Senior,Full-time,Engineering Manager,242800.0,USD,242800.0,US,0,US,Medium
2025,Mid,Full-time,Business Intelligence Engineer,89600.0,USD,89600.0,US,0,US,Large
2025,Mid,Full-time,Applied Scientist,139400.0,USD,139400.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,143320.0,USD,143320.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,153000.0,USD,153000.0,US,0,US,Medium
2024,Mid,Full-time,Data Engineer,132100.0,USD,132100.0,US,0,US,Medium
2024,Mid,Full-time,Engineer,126880.0,USD,126880.0,US,0,US,Medium
2023,Entry,Full-time,Data Analyst,80800.0,USD,80800.0,US,0,US,Medium
2025,Senior,Full-time,Research Scientist,163000.0,USD,163000.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,120000.0,USD,120000.0,US,100,US,Medium
2024,Mid,Full-time,Data Scientist,125500.0,USD,125500.0,US,0,US,Large
2025,Senior,Full-time,Analytics Engineer,180000.0,USD,180000.0,US,100,US,Medium
2025,Senior,Full-time,Data Scientist,303500.0,USD,303500.0,US,0,US,Medium
2023,Senior,Full-time,Data Scientist,169374.0,USD,169374.0,US,100,US,Medium
2025,Mid,Full-time,Software Engineer,119550.0,USD,119550.0,CA,0,CA,Medium
2025,Entry,Full-time,Data Analyst,110000.0,USD,110000.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,215000.0,USD,215000.0,US,100,US,Medium
2024,Senior,Full-time,Data Analyst,165000.0,USD,165000.0,US,0,US,Medium
2024,Senior,Full-time,Product Manager,117200.0,USD,117200.0,US,0,US,Medium
2025,Mid,Full-time,Data Analyst,84100.0,USD,84100.0,US,0,US,Medium
2024,Mid,Full-time,Python Developer,120000.0,USD,120000.0,CA,0,CA,Medium
2022,Senior,Full-time,Data Analyst,89200.0,USD,89200.0,US,100,US,Medium
2024,Mid,Full-time,Product Manager,186800.0,USD,186800.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,170700.0,USD,170700.0,US,100,US,Medium
2025,Mid,Full-time,Software Engineer,170000.0,USD,170000.0,US,0,US,Medium
2025,Executive,Full-time,Account Executive,115000.0,USD,115000.0,US,0,US,Medium
2024,Mid,Full-time,Data Analyst,109100.0,USD,109100.0,US,0,US,Medium
2025,Senior,Full-time,DevOps Engineer,165000.0,USD,165000.0,US,100,US,Medium
2024,Entry,Full-time,Software Engineer,110240.0,USD,110240.0,US,0,US,Medium
2025,Senior,Full-time,Manager,98000.0,GBP,124050.0,GB,0,GB,Medium
2024,Senior,Full-time,Data Engineer,178880.0,USD,178880.0,US,0,US,Medium
2025,Senior,Full-time,Solutions Architect,210600.0,USD,210600.0,US,100,US,Medium
2025,Senior,Full-time,Analyst,113200.0,USD,113200.0,US,100,US,Medium
2024,Senior,Full-time,Software Engineer,340000.0,USD,340000.0,US,0,US,Medium
2025,Mid,Full-time,Software Engineer,150000.0,USD,150000.0,US,0,US,Medium
2025,Mid,Full-time,Software Engineer,154000.0,USD,154000.0,US,0,US,Medium
2025,Mid,Full-time,Engineer,161000.0,USD,161000.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,128000.0,USD,128000.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,122304.0,USD,122304.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,115200.0,USD,115200.0,US,100,US,Medium
2024,Senior,Full-time,Software Engineer,160000.0,USD,160000.0,US,0,US,Medium
2025,Mid,Full-time,Research Engineer,355000.0,USD,355000.0,US,0,US,Medium
2025,Executive,Full-time,Head of Data,360000.0,USD,360000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,165600.0,USD,165600.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,111240.0,USD,111240.0,US,0,US,Medium
2024,Senior,Full-time,Manager,175000.0,USD,175000.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,117300.0,USD,117300.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,102000.0,USD,102000.0,US,100,US,Medium
2024,Mid,Full-time,Data Engineer,143706.0,USD,143706.0,US,100,US,Medium
2024,Entry,Full-time,Data Analyst,75000.0,USD,75000.0,US,0,US,Medium
2025,Senior,Full-time,Research Scientist,349000.0,USD,349000.0,US,0,US,Medium
2025,Executive,Full-time,Head of Machine Learning,506000.0,USD,506000.0,US,0,US,Medium
2024,Mid,Full-time,Research Scientist,218213.0,USD,218213.0,US,0,US,Medium
2025,Senior,Full-time,AI Scientist,125000.0,USD,125000.0,US,100,US,Medium
2024,Senior,Full-time,Software Engineer,269640.0,USD,269640.0,US,100,US,Medium
2024,Senior,Full-time,Data Engineer,196900.0,USD,196900.0,US,0,US,Medium
2025,Executive,Full-time,Data Scientist,29352.0,EUR,30896.0,AT,0,AT,Medium
2024,Senior,Full-time,AI Engineer,190000.0,USD,190000.0,US,0,US,Medium
2024,Mid,Full-time,Research Engineer,173000.0,USD,173000.0,US,0,US,Medium
2025,Mid,Full-time,Manager,125000.0,USD,125000.0,US,0,US,Medium
2025,Entry,Full-time,Data Analyst,93000.0,USD,93000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,110000.0,USD,110000.0,US,0,US,Medium
2024,Senior,Full-time,Member of Technical Staff,74800.0,USD,74800.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,135000.0,USD,135000.0,CA,100,CA,Medium
2025,Entry,Full-time,Data Scientist,97500.0,USD,97500.0,US,0,US,Medium
